sample_id,sampled_date,analyzed_date,run_or_plate_id,measurement_type,subtype,subsubtype,standard_sample_blank,tech_rep_number,std_co2_amount,std_co2_units,value,units,pre_post_wet,cc_treatment,drying_treatment,sample_type,co2_timepoint_h,notes
123,20220315,20221020,Run8,qpcr,bacterial,dna,sample,4,NA,NA,3.615489343495556e-5,proportional_concentration_normalized,cw,no_cc,four_wk,core,NA,NA
123,20220315,20221020,Run8,qpcr,bacterial,dna,sample,5,NA,NA,3.468209201018142e-5,proportional_concentration_normalized,cw,no_cc,four_wk,core,NA,NA
125,20220315,20221020,Run8,qpcr,bacterial,dna,sample,1,NA,NA,4.753649557668822e-5,proportional_concentration_normalized,pre,w_cc,four_wk,core,NA,NA
125,20220315,20221020,Run8,qpcr,bacterial,dna,sample,2,NA,NA,1.0260545658165943e-4,proportional_concentration_normalized,pre,w_cc,four_wk,core,NA,NA
125,20220315,20221020,Run8,qpcr,bacterial,dna,sample,3,NA,NA,6.272478196386081e-5,proportional_concentration_normalized,pre,w_cc,four_wk,core,NA,NA
125,20220315,20221020,Run8,qpcr,bacterial,dna,sample,4,NA,NA,6.404276296744172e-5,proportional_concentration_normalized,pre,w_cc,four_wk,core,NA,NA
125,20220315,20221020,Run8,qpcr,bacterial,dna,sample,5,NA,NA,7.830126149868022e-5,proportional_concentration_normalized,pre,w_cc,four_wk,core,NA,NA
019,20220301,20221020,Run8,qpcr,bacterial,dna,sample,1,NA,NA,5.9086228002071585e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
019,20220301,20221020,Run8,qpcr,bacterial,dna,sample,2,NA,NA,6.116989933263893e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
019,20220301,20221020,Run8,qpcr,bacterial,dna,sample,3,NA,NA,7.375914343435182e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
007,20220222,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,3.474323983414142e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
007,20220222,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,4.103151127840716e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
007,20220222,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,3.7756689964865524e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
007,20220222,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,4.367271714573532e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
007,20220222,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,4.428236555810686e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
Blank,NA,20221021,Run9,qpcr,bacterial,dna,blank,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
008,20220222,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,3.189559532693312e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
008,20220222,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,2.975964272473583e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
008,20220222,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,3.059630016164554e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
008,20220222,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,3.954121512093696e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
008,20220222,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,3.0175071855910296e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
011,20220222,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,9.157319984178583e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
011,20220222,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,8.968865064002905e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
011,20220222,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,8.196030968349575e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
011,20220222,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,8.139416847037506e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
011,20220222,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,6.750177482779562e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
026,20220222,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,5.028049398190338e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
026,20220222,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,4.9588267563034595e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
026,20220222,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,4.626748962946581e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
026,20220222,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,4.316909425987871e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
026,20220222,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,4.469144908125455e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
028,20220222,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,3.2565982015631915e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
028,20220222,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,2.400551240825088e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
028,20220222,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,2.894603476959658e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
028,20220222,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,2.7007605414205145e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
028,20220222,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,3.7930693029934205e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
030,20220222,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,4.746167434102742e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
030,20220222,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,4.6808255445134497e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
030,20220222,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,4.9821311388461345e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
030,20220222,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,4.9477170452712635e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
030,20220222,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,5.843217521295162e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
034,20220222,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,4.837276932653602e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
034,20220222,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,4.7706807116743035e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
034,20220222,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,5.5181900083785376e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
034,20220222,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,4.6402261967343774e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
034,20220222,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,5.442219455871393e-5,proportional_concentration_normalized,pre,w_cc,one_wk,core,NA,NA
051,20220222,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,3.735199592971243e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
051,20220222,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,3.761179960711989e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
051,20220222,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,3.2742973334559136e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
051,20220222,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,3.2516801096845664e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
051,20220222,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,2.3313818790754346e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
077,20220301,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,9.951578874113444e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
077,20220301,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,9.41476729084792e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
077,20220301,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,1.1352400095191352e-4,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
077,20220301,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,1.0302520545210509e-4,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
077,20220301,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,6.844406448929532e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
096,20220224,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,9.031248453907532e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
096,20220224,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,6.797128680152771e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
096,20220224,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,9.480252176011771e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
096,20220224,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,1.30404833146145e-4,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
096,20220224,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,7.807850533594661e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
103,20220224,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,1.0899681994246685e-4,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
103,20220224,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,6.994467073308136e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
103,20220224,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,8.492646139480331e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
103,20220224,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,6.94615276008376e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
103,20220224,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,5.525917942381557e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
107,20220301,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,1.8156654061644452e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
107,20220301,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,6.823435816209572e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
107,20220301,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,6.366490732157416e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
107,20220301,20221021,Run9,qpcr,bacterial,dna,sample,4,NA,NA,5.8178994586394536e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
107,20220301,20221021,Run9,qpcr,bacterial,dna,sample,5,NA,NA,5.4660488940316506e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
019,20220301,20221021,Run9,qpcr,bacterial,dna,sample,1,NA,NA,4.265816483274504e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
019,20220301,20221021,Run9,qpcr,bacterial,dna,sample,2,NA,NA,4.325365062260746e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
019,20220301,20221021,Run9,qpcr,bacterial,dna,sample,3,NA,NA,3.210553193250731e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
001,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,0.216,mg_per_l,initial,no_cc,initial,core,NA,NA
001,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,0.328,mg_per_l,initial,no_cc,initial,core,NA,NA
001,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,0.24,mg_per_l,initial,no_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,2.611,mg_per_l,initial,w_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,2.67,mg_per_l,initial,w_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,2.595,mg_per_l,initial,w_cc,initial,core,NA,NA
015,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,0.369,mg_per_l,initial,no_cc,initial,core,NA,NA
015,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,0.306,mg_per_l,initial,no_cc,initial,core,NA,NA
015,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,0.332,mg_per_l,initial,no_cc,initial,core,NA,NA
029,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,3.035,mg_per_l,initial,w_cc,initial,core,NA,NA
029,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,2.821,mg_per_l,initial,w_cc,initial,core,NA,NA
029,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,3.156,mg_per_l,initial,w_cc,initial,core,NA,NA
052,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,1.178,mg_per_l,initial,w_cc,initial,core,NA,NA
052,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,1.266,mg_per_l,initial,w_cc,initial,core,NA,NA
052,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,1.215,mg_per_l,initial,w_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,0.186,mg_per_l,initial,no_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,0.155,mg_per_l,initial,no_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,0.128,mg_per_l,initial,no_cc,initial,core,NA,NA
083,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,0.232,mg_per_l,initial,no_cc,initial,core,NA,NA
083,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,0.201,mg_per_l,initial,no_cc,initial,core,NA,NA
083,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,0.218,mg_per_l,initial,no_cc,initial,core,NA,NA
112,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,1.166,mg_per_l,initial,w_cc,initial,core,NA,NA
112,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,1.188,mg_per_l,initial,w_cc,initial,core,NA,NA
112,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,1.159,mg_per_l,initial,w_cc,initial,core,NA,NA
130,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,0.268,mg_per_l,initial,no_cc,initial,core,NA,NA
130,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,0.197,mg_per_l,initial,no_cc,initial,core,NA,NA
130,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,0.346,mg_per_l,initial,no_cc,initial,core,NA,NA
133,20220215,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,0.885,mg_per_l,initial,w_cc,initial,core,NA,NA
133,20220215,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,0.866,mg_per_l,initial,w_cc,initial,core,NA,NA
133,20220215,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,0.932,mg_per_l,initial,w_cc,initial,core,NA,NA
BLANKL101,NA,20220623,Run1,smartchem,leachate,nh3,blank,1,NA,NA,0.158,mg_per_l,NA,NA,NA,core,NA,NA
001,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,0.348,mg_per_l,initial,no_cc,initial,core,NA,NA
001,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,0.288,mg_per_l,initial,no_cc,initial,core,NA,NA
001,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,0.376,mg_per_l,initial,no_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,0.368,mg_per_l,initial,w_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,0.375,mg_per_l,initial,w_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,0.378,mg_per_l,initial,w_cc,initial,core,NA,NA
015,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,1.3,mg_per_l,initial,no_cc,initial,core,NA,NA
015,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,1.287,mg_per_l,initial,no_cc,initial,core,NA,NA
015,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,1.3,mg_per_l,initial,no_cc,initial,core,NA,NA
029,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,4.429,mg_per_l,initial,w_cc,initial,core,NA,NA
029,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,4.366,mg_per_l,initial,w_cc,initial,core,NA,NA
029,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,4.344,mg_per_l,initial,w_cc,initial,core,NA,NA
052,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,-9999,mg_per_l,initial,w_cc,initial,core,NA,NA
052,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,1.702,mg_per_l,initial,w_cc,initial,core,NA,NA
052,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,1.868,mg_per_l,initial,w_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,0.346,mg_per_l,initial,no_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,0.361,mg_per_l,initial,no_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,0.327,mg_per_l,initial,no_cc,initial,core,NA,NA
083,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,0.289,mg_per_l,initial,no_cc,initial,core,NA,NA
083,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,0.24,mg_per_l,initial,no_cc,initial,core,NA,NA
083,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,0.24,mg_per_l,initial,no_cc,initial,core,NA,NA
112,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,1.542,mg_per_l,initial,w_cc,initial,core,NA,NA
112,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,1.534,mg_per_l,initial,w_cc,initial,core,NA,NA
112,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,1.419,mg_per_l,initial,w_cc,initial,core,NA,NA
130,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,0.282,mg_per_l,initial,no_cc,initial,core,NA,NA
130,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,0.267,mg_per_l,initial,no_cc,initial,core,NA,NA
130,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,0.277,mg_per_l,initial,no_cc,initial,core,NA,NA
133,20220215,20220623,Run1,smartchem,extract,nh3,sample,1,NA,NA,1.026,mg_per_l,initial,w_cc,initial,core,NA,NA
133,20220215,20220623,Run1,smartchem,extract,nh3,sample,2,NA,NA,1.077,mg_per_l,initial,w_cc,initial,core,NA,NA
133,20220215,20220623,Run1,smartchem,extract,nh3,sample,3,NA,NA,1.168,mg_per_l,initial,w_cc,initial,core,NA,NA
BLANKE101,NA,20220623,Run1,smartchem,extract,nh3,blank,1,NA,NA,0.281,mg_per_l,NA,NA,NA,core,NA,NA
007,20220222,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,0.269,mg_per_l,pre,no_cc,one_wk,core,NA,NA
007,20220222,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,0.425,mg_per_l,pre,no_cc,one_wk,core,NA,NA
007,20220222,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,0.278,mg_per_l,pre,no_cc,one_wk,core,NA,NA
008,20220222,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,0.162,mg_per_l,cw,no_cc,one_wk,core,NA,NA
008,20220222,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,0.16,mg_per_l,cw,no_cc,one_wk,core,NA,NA
008,20220222,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,0.156,mg_per_l,cw,no_cc,one_wk,core,NA,NA
011,20220222,20220623,Run1,smartchem,leachate,nh3,sample,1,NA,NA,0.994,mg_per_l,cw,w_cc,one_wk,core,NA,NA
011,20220222,20220623,Run1,smartchem,leachate,nh3,sample,2,NA,NA,0.876,mg_per_l,cw,w_cc,one_wk,core,NA,NA
011,20220222,20220623,Run1,smartchem,leachate,nh3,sample,3,NA,NA,0.943,mg_per_l,cw,w_cc,one_wk,core,NA,NA
BLANKL102,NA,20220623,Run1,smartchem,leachate,nh3,blank,2,NA,NA,0.15,mg_per_l,NA,NA,NA,core,NA,NA
BLANKL103,NA,20220623,Run1,smartchem,leachate,nh3,blank,3,NA,NA,0.147,mg_per_l,NA,NA,NA,core,NA,NA
BLANKE102,NA,20220623,Run1,smartchem,extract,nh3,blank,2,NA,NA,0.36,mg_per_l,NA,NA,NA,core,NA,NA
BLANKE103,NA,20220623,Run1,smartchem,extract,nh3,blank,3,NA,NA,0.353,mg_per_l,NA,NA,NA,core,NA,NA
nh3_std,NA,20220623,Run1,smartchem,NA,nh3,standard,NA,NA,NA,1.078,mg_per_l,NA,NA,NA,core,NA,NA
001,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,2.496,mg_per_l,initial,no_cc,initial,core,NA,NA
001,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,2.526,mg_per_l,initial,no_cc,initial,core,NA,NA
001,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,2.455,mg_per_l,initial,no_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,1.149,mg_per_l,initial,w_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,1.144,mg_per_l,initial,w_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,1.105,mg_per_l,initial,w_cc,initial,core,NA,NA
015,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,3.281,mg_per_l,initial,no_cc,initial,core,NA,NA
015,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,3.365,mg_per_l,initial,no_cc,initial,core,NA,NA
015,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,3.392,mg_per_l,initial,no_cc,initial,core,NA,NA
029,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,1.685,mg_per_l,initial,w_cc,initial,core,NA,NA
029,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,1.634,mg_per_l,initial,w_cc,initial,core,NA,NA
029,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,1.674,mg_per_l,initial,w_cc,initial,core,NA,NA
052,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,1.918,mg_per_l,initial,w_cc,initial,core,NA,NA
052,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,1.898,mg_per_l,initial,w_cc,initial,core,NA,NA
052,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,1.824,mg_per_l,initial,w_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,2.955,mg_per_l,initial,no_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,-9999,mg_per_l,initial,no_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,-9999,mg_per_l,initial,no_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,-9999,mg_per_l,initial,no_cc,initial,core,NA,NA
076,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,-9999,mg_per_l,initial,no_cc,initial,core,NA,NA
083,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,3.075,mg_per_l,initial,no_cc,initial,core,NA,NA
083,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,3.034,mg_per_l,initial,no_cc,initial,core,NA,NA
083,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,3.065,mg_per_l,initial,no_cc,initial,core,NA,NA
112,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,1.542,mg_per_l,initial,w_cc,initial,core,NA,NA
112,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,1.53,mg_per_l,initial,w_cc,initial,core,NA,NA
112,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,1.561,mg_per_l,initial,w_cc,initial,core,NA,NA
130,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,2.43,mg_per_l,initial,no_cc,initial,core,NA,NA
130,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,2.429,mg_per_l,initial,no_cc,initial,core,NA,NA
130,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,2.419,mg_per_l,initial,no_cc,initial,core,NA,NA
133,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,1,NA,NA,2.556,mg_per_l,initial,w_cc,initial,core,NA,NA
133,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,2,NA,NA,2.572,mg_per_l,initial,w_cc,initial,core,NA,NA
133,20220215,20220623,Run1,smartchem,leachate,no2-no3,sample,3,NA,NA,2.554,mg_per_l,initial,w_cc,initial,core,NA,NA
BLANKL101,NA,20220623,Run1,smartchem,leachate,no2-no3,blank,1,NA,NA,-0.049,mg_per_l,NA,NA,NA,core,NA,NA
001,20220215,20220623,Run1,smartchem,extract,no2-no3,sample,1,NA,NA,0.754,mg_per_l,initial,no_cc,initial,core,NA,NA
001,20220215,20220623,Run1,smartchem,extract,no2-no3,sample,2,NA,NA,0.729,mg_per_l,initial,no_cc,initial,core,NA,NA
001,20220215,20220623,Run1,smartchem,extract,no2-no3,sample,3,NA,NA,0.717,mg_per_l,initial,no_cc,initial,core,NA,NA
009,20220215,20220623,Run1,smartchem,extract,no2-no3,sample,1,NA,NA,0.834,mg_per_l,initial,w_cc,initial,core,NA,NA
